source,target,conflict,relation,start,end,source_id,target_id
Norway,Poland,Korean War  Part of the Korean conflict,-,1950,1953,NOR,POL
Norway,Poland,War on Terror,+,2001,Ongoing,NOR,POL
Norway,Poland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,POL
Norway,Australia,World War II,+,1939,1945,NOR,AUS
Norway,Australia,Korean War  Part of the Korean conflict,+,1950,1953,NOR,AUS
Norway,Australia,War on Terror,+,2001,Ongoing,NOR,AUS
Norway,Australia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,AUS
Norway,New Zealand,World War II,+,1939,1945,NOR,NZL
Norway,New Zealand,Korean War  Part of the Korean conflict,+,1950,1953,NOR,NZL
Norway,New Zealand,War on Terror,+,2001,Ongoing,NOR,NZL
Norway,New Zealand,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,NZL
Norway,United Kingdom,World War II,+,1939,1945,NOR,GBR
Norway,Canada,World War II,+,1939,1945,NOR,CAN
Norway,Canada,Korean War  Part of the Korean conflict,+,1950,1953,NOR,CAN
Norway,Canada,War on Terror,+,2001,Ongoing,NOR,CAN
Norway,Canada,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,CAN
Norway,Canada,Libyan Civil War (2011),+,2011,2011,NOR,CAN
Norway,India,World War II,+,1939,1945,NOR,IND
Norway,India,Korean War  Part of the Korean conflict,+,1950,1953,NOR,IND
Norway,India,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,IND
Norway,Belgium,World War II,+,1939,1945,NOR,BEL
Norway,Belgium,Korean War  Part of the Korean conflict,+,1950,1953,NOR,BEL
Norway,Belgium,War on Terror,+,2001,Ongoing,NOR,BEL
Norway,Belgium,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,BEL
Norway,Belgium,Libyan Civil War (2011),+,2011,2011,NOR,BEL
Norway,Luxembourg,World War II,+,1939,1945,NOR,LUX
Norway,Luxembourg,Korean War  Part of the Korean conflict,+,1950,1953,NOR,LUX
Norway,Luxembourg,War on Terror,+,2001,Ongoing,NOR,LUX
Norway,Luxembourg,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,LUX
Norway,Greece,World War II,+,1939,1945,NOR,GRC
Norway,Greece,Korean War  Part of the Korean conflict,+,1950,1953,NOR,GRC
Norway,Greece,War on Terror,+,2001,Ongoing,NOR,GRC
Norway,Greece,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,GRC
Norway,Greece,Libyan Civil War (2011),+,2011,2011,NOR,GRC
Norway,Russia,World War II,+,1939,1945,NOR,RUS
Norway,Russia,Korean War  Part of the Korean conflict,-,1950,1953,NOR,RUS
Norway,Panama,World War II,+,1939,1945,NOR,PAN
Norway,Costa Rica,World War II,+,1939,1945,NOR,CRI
Norway,Dominica,World War II,+,1939,1945,NOR,DOM
Norway,El Salvador,World War II,+,1939,1945,NOR,SLV
Norway,El Salvador,War on Terror,+,2001,Ongoing,NOR,SLV
Norway,El Salvador,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,SLV
Norway,Haiti,World War II,+,1939,1945,NOR,HTI
Norway,Honduras,World War II,+,1939,1945,NOR,HND
Norway,Nicaragua,World War II,+,1939,1945,NOR,NIC
Norway,United States,World War II,+,1939,1945,NOR,USA
Norway,United States,Korean War  Part of the Korean conflict,+,1950,1953,NOR,USA
Norway,United States,War on Terror,+,2001,Ongoing,NOR,USA
Norway,United States,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,USA
Norway,United States,Libyan Civil War (2011),+,2011,2011,NOR,USA
Norway,Guatemala,World War II,+,1939,1945,NOR,GTM
Norway,Cuba,World War II,+,1939,1945,NOR,CUB
Norway,Philippines,World War II,+,1939,1945,NOR,PHL
Norway,Philippines,Korean War  Part of the Korean conflict,+,1950,1953,NOR,PHL
Norway,Mexico,World War II,+,1939,1945,NOR,MEX
Norway,Brazil,World War II,+,1939,1945,NOR,BRA
Norway,Ethiopia,World War II,+,1939,1945,NOR,ETH
Norway,Ethiopia,Korean War  Part of the Korean conflict,+,1950,1953,NOR,ETH
Norway,Bolivia,World War II,+,1939,1945,NOR,BOL
Norway,Colombia,World War II,+,1939,1945,NOR,COL
Norway,Colombia,Korean War  Part of the Korean conflict,+,1950,1953,NOR,COL
Norway,Iran,World War II,+,1939,1945,NOR,IRN
Norway,Iran,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,-,2002,Ongoing,NOR,IRN
Norway,Liberia,World War II,+,1939,1945,NOR,LBR
Norway,Peru,World War II,+,1939,1945,NOR,PER
Norway,San Marino,World War II,+,1939,1945,NOR,211
Norway,Albania,World War II,+,1939,1945,NOR,ALB
Norway,Albania,War on Terror,+,2001,Ongoing,NOR,ALB
Norway,Albania,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,ALB
Norway,Ecuador,World War II,+,1939,1945,NOR,ECU
Norway,Paraguay,World War II,+,1939,1945,NOR,PRY
Norway,Uruguay,World War II,+,1939,1945,NOR,URY
Norway,Venezuela,World War II,+,1939,1945,NOR,VEN
Norway,Turkey,World War II,+,1939,1945,NOR,TUR
Norway,Turkey,Korean War  Part of the Korean conflict,+,1950,1953,NOR,TUR
Norway,Turkey,War on Terror,+,2001,Ongoing,NOR,TUR
Norway,Turkey,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,TUR
Norway,Turkey,Libyan Civil War (2011),+,2011,2011,NOR,TUR
Norway,Egypt,World War II,+,1939,1945,NOR,EGY
Norway,Egypt,Moro insurgency in the Philippines,-,1969,Ongoing,NOR,EGY
Norway,Lebanon,World War II,+,1939,1945,NOR,LBN
Norway,Syria,World War II,+,1939,1945,NOR,SYR
Norway,Saudi Arabia,World War II,+,1939,1945,NOR,SAU
Norway,Argentina,World War II,+,1939,1945,NOR,ARG
Norway,North Korea,Korean War  Part of the Korean conflict,-,1950,1953,NOR,PRK
Norway,South Korea,Korean War  Part of the Korean conflict,+,1950,1953,NOR,KOR
Norway,South Korea,War on Terror,+,2001,Ongoing,NOR,KOR
Norway,South Korea,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,KOR
Norway,United Kingdom,Korean War  Part of the Korean conflict,+,1950,1953,NOR,GBR
Norway,United Kingdom,War on Terror,+,2001,Ongoing,NOR,GBR
Norway,United Kingdom,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,GBR
Norway,United Kingdom,Libyan Civil War (2011),+,2011,2011,NOR,GBR
Norway,Malaysia,Moro insurgency in the Philippines,-,1969,Ongoing,NOR,MYS
Norway,Malaysia,War on Terror,+,2001,Ongoing,NOR,MYS
Norway,Malaysia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,MYS
Norway,Armenia,War on Terror,+,2001,Ongoing,NOR,ARM
Norway,Armenia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,ARM
Norway,Austria,War on Terror,+,2001,Ongoing,NOR,AUT
Norway,Austria,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,AUT
Norway,Azerbaijan,War on Terror,+,2001,Ongoing,NOR,AZE
Norway,Azerbaijan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,AZE
Norway,Bahrain,War on Terror,+,2001,Ongoing,NOR,163
Norway,Bahrain,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,163
Norway,Bosnia and Herzegovina,War on Terror,+,2001,Ongoing,NOR,BIH
Norway,Bosnia and Herzegovina,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,BIH
Norway,Czech Republic,War on Terror,+,2001,Ongoing,NOR,CZE
Norway,Czech Republic,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,CZE
Norway,Estonia,War on Terror,+,2001,Ongoing,NOR,EST
Norway,Estonia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,EST
Norway,Georgia,War on Terror,+,2001,Ongoing,NOR,GEO
Norway,Georgia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,GEO
Norway,Iceland,War on Terror,+,2001,Ongoing,NOR,ISL
Norway,Iceland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,ISL
Norway,Jordan,War on Terror,+,2001,Ongoing,NOR,JOR
Norway,Jordan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,JOR
Norway,Jordan,Libyan Civil War (2011),+,2011,2011,NOR,JOR
Norway,Latvia,War on Terror,+,2001,Ongoing,NOR,LVA
Norway,Latvia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,LVA
Norway,Mongolia,War on Terror,+,2001,Ongoing,NOR,MNG
Norway,Mongolia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,MNG
Norway,Montenegro,War on Terror,+,2001,Ongoing,NOR,MNE
Norway,Montenegro,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,MNE
Norway,Portugal,War on Terror,+,2001,Ongoing,NOR,PRT
Norway,Portugal,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,PRT
Norway,Macedonia,War on Terror,+,2001,Ongoing,NOR,MKD
Norway,Macedonia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,MKD
Norway,Singapore,War on Terror,+,2001,Ongoing,NOR,SGP
Norway,Singapore,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,SGP
Norway,Slovenia,War on Terror,+,2001,Ongoing,NOR,SVN
Norway,Slovenia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,SVN
Norway,Spain,War on Terror,+,2001,Ongoing,NOR,ESP
Norway,Spain,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,ESP
Norway,Spain,Libyan Civil War (2011),+,2011,2011,NOR,ESP
Norway,Switzerland,War on Terror,+,2001,Ongoing,NOR,CHE
Norway,Switzerland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,CHE
Norway,Tonga,War on Terror,+,2001,Ongoing,NOR,188
Norway,Tonga,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,188
Norway,Ukraine,War on Terror,+,2001,Ongoing,NOR,UKR
Norway,Ukraine,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,UKR
Norway,United Arab Emirates,War on Terror,+,2001,Ongoing,NOR,ARE
Norway,United Arab Emirates,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,ARE
Norway,Afghanistan,War on Terror,+,2001,Ongoing,NOR,AFG
Norway,Afghanistan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,NOR,AFG
Norway,Pakistan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,-,2002,Ongoing,NOR,PAK
Norway,Libya,Libyan Civil War (2011),-,2011,2011,NOR,LBY
Norway,Qatar,Libyan Civil War (2011),+,2011,2011,NOR,QAT
Sweden,Russia,Russo-Swedish War (1554–57),-,1554,1557,SWE,RUS
Sweden,Russia,Livonian War,-,1558,1583,SWE,RUS
Sweden,Russia,Russo-Swedish War (1590–95),-,1590,1595,SWE,RUS
Sweden,Russia,Ingrian War,-,1610,1617,SWE,RUS
Sweden,Russia,War of the Austrian Succession,-,1740,1748,SWE,RUS
Sweden,Russia,Russo-Swedish War (1741–43)Part of the War of the Austrian Succession,-,1741,1743,SWE,RUS
Sweden,Russia,Russo-Swedish War (1788–90),-,1788,1790,SWE,RUS
Sweden,Russia,Finnish War,-,1808,1809,SWE,RUS
Sweden,Russia,War of the Sixth CoalitionPart of the Napoleonic Wars,+,1812,1814,SWE,RUS
Sweden,Russia,Hundred DaysWar of the Seventh Coalition,+,1815,1815,SWE,RUS
Sweden,Spain,Franco-Dutch War,-,1672,1678,SWE,ESP
Sweden,Spain,War of the Third CoalitionPart of the Napoleonic Wars,-,1803,1806,SWE,ESP
Sweden,Spain,War of the Fourth CoalitionPart of the Napoleonic Wars,-,1806,1807,SWE,ESP
Sweden,Spain,Hundred DaysWar of the Seventh Coalition,+,1815,1815,SWE,ESP
Sweden,Spain,War on Terror,+,2001,Ongoing,SWE,ESP
Sweden,Spain,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,ESP
Sweden,France,Nine Years' War,-,1688,1697,SWE,FRA
Sweden,France,War of the Third CoalitionPart of the Napoleonic Wars,-,1803,1806,SWE,FRA
Sweden,France,War of the Fourth CoalitionPart of the Napoleonic Wars,-,1806,1807,SWE,FRA
Sweden,France,Hundred DaysWar of the Seventh Coalition,+,1815,1815,SWE,FRA
Sweden,France,Congo Crisis,-,1960,1965,SWE,FRA
Sweden,France,War on Terror,+,2001,Ongoing,SWE,FRA
Sweden,France,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,FRA
Sweden,Portugal,Seven Years' War,-,1756,1763,SWE,PRT
Sweden,Portugal,War on Terror,+,2001,Ongoing,SWE,PRT
Sweden,Portugal,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,PRT
Sweden,Turkey,First Barbary War,-,1801,1805,SWE,TUR
Sweden,France,War of the Third CoalitionPart of the Napoleonic Wars,-,1803,1806,SWE,FRA
Sweden,France,Franco-Swedish WarPart of the Napoleonic Wars,-,1805,1810,SWE,FRA
Sweden,France,War of the Fourth CoalitionPart of the Napoleonic Wars,-,1806,1807,SWE,FRA
Sweden,France,Hundred DaysWar of the Seventh Coalition,-,1815,1815,SWE,FRA
Sweden,Italy,War of the Third CoalitionPart of the Napoleonic Wars,-,1803,1806,SWE,ITA
Sweden,Italy,War of the Fourth CoalitionPart of the Napoleonic Wars,-,1806,1807,SWE,ITA
Sweden,Italy,War on Terror,+,2001,Ongoing,SWE,ITA
Sweden,Italy,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,ITA
Sweden,Austria,War of the Sixth CoalitionPart of the Napoleonic Wars,+,1812,1814,SWE,AUT
Sweden,Austria,Hundred DaysWar of the Seventh Coalition,+,1815,1815,SWE,AUT
Sweden,Austria,War on Terror,+,2001,Ongoing,SWE,AUT
Sweden,Austria,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,AUT
Sweden,United Kingdom,Hundred DaysWar of the Seventh Coalition,+,1815,1815,SWE,GBR
Sweden,United Kingdom,War on Terror,+,2001,Ongoing,SWE,GBR
Sweden,United Kingdom,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,GBR
Sweden,North Korea,Korean War  Part of the Korean conflict,-,1950,1953,SWE,PRK
Sweden,China,Korean War  Part of the Korean conflict,-,1950,1953,SWE,CHN
Sweden,China,Congo Crisis,-,1960,1965,SWE,CHN
Sweden,Russia,Korean War  Part of the Korean conflict,-,1950,1953,SWE,RUS
Sweden,Russia,Congo Crisis,-,1960,1965,SWE,RUS
Sweden,Russia,Congo Crisis,+,1960,1965,SWE,RUS
Sweden,Bulgaria,Korean War  Part of the Korean conflict,-,1950,1953,SWE,BGR
Sweden,Bulgaria,War on Terror,+,2001,Ongoing,SWE,BGR
Sweden,Bulgaria,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,BGR
Sweden,Hungary,Korean War  Part of the Korean conflict,-,1950,1953,SWE,HUN
Sweden,Hungary,War on Terror,+,2001,Ongoing,SWE,HUN
Sweden,Hungary,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,HUN
Sweden,Poland,Korean War  Part of the Korean conflict,-,1950,1953,SWE,POL
Sweden,Poland,War on Terror,+,2001,Ongoing,SWE,POL
Sweden,Poland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,POL
Sweden,Romania,Korean War  Part of the Korean conflict,-,1950,1953,SWE,ROU
Sweden,Romania,War on Terror,+,2001,Ongoing,SWE,ROU
Sweden,Romania,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,ROU
Sweden,Belgium,Congo Crisis,-,1960,1965,SWE,BEL
Sweden,Belgium,War on Terror,+,2001,Ongoing,SWE,BEL
Sweden,Belgium,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,BEL
Sweden,Cuba,Congo Crisis,-,1960,1965,SWE,CUB
Sweden,Republic of the Congo,Congo Crisis,+,1960,1965,SWE,COG
Sweden,Ghana,Congo Crisis,+,1960,1965,SWE,GHA
Sweden,Tunisia,Congo Crisis,+,1960,1965,SWE,TUN
Sweden,Morocco,Congo Crisis,+,1960,1965,SWE,MAR
Sweden,Ethiopia,Congo Crisis,+,1960,1965,SWE,ETH
Sweden,Republic of Ireland,Congo Crisis,+,1960,1965,SWE,IRL
Sweden,Guinea,Congo Crisis,+,1960,1965,SWE,GIN
Sweden,Mali,Congo Crisis,+,1960,1965,SWE,MLI
Sweden,Sudan,Congo Crisis,+,1960,1965,SWE,SDN
Sweden,Liberia,Congo Crisis,+,1960,1965,SWE,LBR
Sweden,Canada,Congo Crisis,+,1960,1965,SWE,CAN
Sweden,Canada,War on Terror,+,2001,Ongoing,SWE,CAN
Sweden,Canada,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,CAN
Sweden,India,Congo Crisis,+,1960,1965,SWE,IND
Sweden,India,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,IND
Sweden,Indonesia,Congo Crisis,+,1960,1965,SWE,IDN
Sweden,Democratic Republic of the Congo,Congo Crisis,+,1960,1965,SWE,COD
Sweden,United States,Congo Crisis,+,1960,1965,SWE,USA
Sweden,United States,War on Terror,+,2001,Ongoing,SWE,USA
Sweden,United States,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,USA
Sweden,Albania,War on Terror,+,2001,Ongoing,SWE,ALB
Sweden,Albania,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,ALB
Sweden,Armenia,War on Terror,+,2001,Ongoing,SWE,ARM
Sweden,Armenia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,ARM
Sweden,Australia,War on Terror,+,2001,Ongoing,SWE,AUS
Sweden,Australia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,AUS
Sweden,Azerbaijan,War on Terror,+,2001,Ongoing,SWE,AZE
Sweden,Azerbaijan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,AZE
Sweden,Bahrain,War on Terror,+,2001,Ongoing,SWE,163
Sweden,Bahrain,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,163
Sweden,Bosnia and Herzegovina,War on Terror,+,2001,Ongoing,SWE,BIH
Sweden,Bosnia and Herzegovina,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,BIH
Sweden,Croatia,War on Terror,+,2001,Ongoing,SWE,HRV
Sweden,Croatia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,HRV
Sweden,Czech Republic,War on Terror,+,2001,Ongoing,SWE,CZE
Sweden,Czech Republic,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,CZE
Sweden,El Salvador,War on Terror,+,2001,Ongoing,SWE,SLV
Sweden,El Salvador,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,SLV
Sweden,Estonia,War on Terror,+,2001,Ongoing,SWE,EST
Sweden,Estonia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,EST
Sweden,Finland,War on Terror,+,2001,Ongoing,SWE,FIN
Sweden,Finland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,FIN
Sweden,Georgia,War on Terror,+,2001,Ongoing,SWE,GEO
Sweden,Georgia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,GEO
Sweden,Germany,War on Terror,+,2001,Ongoing,SWE,DEU
Sweden,Germany,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,DEU
Sweden,Greece,War on Terror,+,2001,Ongoing,SWE,GRC
Sweden,Greece,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,GRC
Sweden,Iceland,War on Terror,+,2001,Ongoing,SWE,ISL
Sweden,Iceland,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,ISL
Sweden,Jordan,War on Terror,+,2001,Ongoing,SWE,JOR
Sweden,Jordan,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,JOR
Sweden,Latvia,War on Terror,+,2001,Ongoing,SWE,LVA
Sweden,Latvia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,LVA
Sweden,Luxembourg,War on Terror,+,2001,Ongoing,SWE,LUX
Sweden,Luxembourg,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,LUX
Sweden,Malaysia,War on Terror,+,2001,Ongoing,SWE,MYS
Sweden,Malaysia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,SWE,MYS
Sweden,Mongolia,War on Terror,+,2001,Ongoing,SWE,MNG
