id_candidate_seq	id_candidate_num	cat_candidate_name	cat_state	cat_party	cat_coalition	cat_composition	cat_eletion_result	num_turn	num_votes	cat_political_office
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	PA	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	12260	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	PB	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	7791	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	PE	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	13349	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	PI	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	4385	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	PR	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	44755	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	RJ	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	68032	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	RN	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	5346	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	RO	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	2368	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	RR	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	780	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	RS	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	43703	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	SC	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	30239	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	SE	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	3733	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	SP	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	236966	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	TO	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	1430	Presidente
280000000061	43	EDUARDO JORGE MARTINS ALVES SOBRINHO	ZZ	PV	PARTIDO ISOLADO	PV	NÃO ELEITO	1	2067	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	AC	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	1203	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	AL	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	8413	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	AM	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	42697	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	AP	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	5116	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	BA	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	37194	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	CE	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	25749	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	DF	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	10053	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	ES	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	16138	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	GO	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	19005	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	MA	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	22389	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	MG	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	67486	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	MS	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	6977	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	MT	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	9129	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	PA	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	43068	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	PB	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	12102	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	PE	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	15691	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	PI	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	6284	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	PR	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	40656	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	RJ	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	136163	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	RN	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	13316	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	RO	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	12512	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	RR	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	5194	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	RS	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	33053	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	SC	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	23661	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	SE	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	18776	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	SP	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	142842	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	TO	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	4740	Presidente
280000000065	20	EVERALDO DIAS PEREIRA	ZZ	PSC	PARTIDO ISOLADO	PSC	NÃO ELEITO	1	906	Presidente
280000000067	27	JOSE MARIA EYMAEL	AC	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	282	Presidente
280000000067	27	JOSE MARIA EYMAEL	AL	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	610	Presidente
280000000067	27	JOSE MARIA EYMAEL	AM	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	621	Presidente
280000000067	27	JOSE MARIA EYMAEL	AP	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	435	Presidente
280000000067	27	JOSE MARIA EYMAEL	BA	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	1828	Presidente
280000000067	27	JOSE MARIA EYMAEL	CE	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	3193	Presidente
280000000067	27	JOSE MARIA EYMAEL	DF	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	1295	Presidente
280000000067	27	JOSE MARIA EYMAEL	ES	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	1133	Presidente
280000000067	27	JOSE MARIA EYMAEL	GO	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	1948	Presidente
280000000067	27	JOSE MARIA EYMAEL	MA	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	2205	Presidente
280000000067	27	JOSE MARIA EYMAEL	MG	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	5545	Presidente
280000000067	27	JOSE MARIA EYMAEL	MS	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	478	Presidente
280000000067	27	JOSE MARIA EYMAEL	MT	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	470	Presidente
280000000067	27	JOSE MARIA EYMAEL	PA	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	915	Presidente
280000000067	27	JOSE MARIA EYMAEL	PB	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	911	Presidente
280000000067	27	JOSE MARIA EYMAEL	PE	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	1266	Presidente
280000000067	27	JOSE MARIA EYMAEL	PI	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	752	Presidente
280000000067	27	JOSE MARIA EYMAEL	PR	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	4828	Presidente
280000000067	27	JOSE MARIA EYMAEL	RJ	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	11754	Presidente
280000000067	27	JOSE MARIA EYMAEL	RN	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	929	Presidente
280000000067	27	JOSE MARIA EYMAEL	RO	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	634	Presidente
280000000067	27	JOSE MARIA EYMAEL	RR	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	515	Presidente
280000000067	27	JOSE MARIA EYMAEL	RS	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	2255	Presidente
280000000067	27	JOSE MARIA EYMAEL	SC	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	2005	Presidente
280000000067	27	JOSE MARIA EYMAEL	SE	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	431	Presidente
280000000067	27	JOSE MARIA EYMAEL	SP	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	13510	Presidente
280000000067	27	JOSE MARIA EYMAEL	TO	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	221	Presidente
280000000067	27	JOSE MARIA EYMAEL	ZZ	PSDC	PARTIDO ISOLADO	PSDC	NÃO ELEITO	1	281	Presidente
